cdr_id,subscriber_id,call_type,call_start_ts,call_end_ts,duration_seconds,data_mb,originating_number,terminating_number,tower_id,network_type,roaming_country,call_cost,rating_status,is_anomaly,event_date
8b86dc52-8b6a-493f-9fa0-6811515ee4c8,8afec3a0-4212-4b8b-bb52-21d2e52177a3,roaming_voice,2023-09-23 11:10:03,2023-09-23 12:57:58,6475,,+14995653768,+14881549564,TWR-32499,4G,MX,164.6009,rated,0,2023-09-23
0b66e870-ed6c-486d-bbf1-5fb45850d8b3,61c93252-8ab7-409c-a087-13dbc8fde032,roaming_voice,2022-10-19 22:16:24,2022-10-20 00:10:15,6831,,+16556913189,+19700448706,TWR-65760,5G_NSA,BR,215.1929,rated,0,2022-10-19
6a8423a9-7dfa-4cf1-9d00-2870864bc751,4b860a57-d3b1-42fc-9579-b3cee830df02,voicemail,2024-12-13 04:12:58,2024-12-13 05:17:52,3894,,+18227705056,+15556992652,TWR-37713,LTE,,145.2039,rated,0,2024-12-13
464002f5-1f0d-4519-9579-f0123d974da9,7d7029f6-9174-4be7-affb-30cce1479ff8,voice_mt,2024-01-07 20:22:48,2024-01-07 20:46:03,1395,,+16705358551,+18759905228,TWR-32824,3G,,24.1521,partial,0,2024-01-07
1afeab5e-fdd6-4ebf-b9a4-fc798b9939f0,2d524a59-4318-4870-a75d-b3624d030c75,roaming_data,2024-07-17 01:46:13,2024-07-17 21:37:03,71450,6285.707,+15238940486,,TWR-96136,5G,FR,2856.1369,rated,0,2024-07-17
3241fe87-7245-4c5c-8587-167d5a15bcca,d625d34d-c581-47bb-b145-3736a258512d,roaming_voice,2022-05-22 12:59:56,2022-05-22 14:04:28,3872,,+16348228223,+17451650579,TWR-63127,5G,,185.1666,rated,0,2022-05-22
211e0a50-690b-44c4-ab21-be4dd2ac1940,7fd178e0-b150-4447-b4ee-56b97bbeb7e8,voice_mo,2022-10-04 21:19:58,2022-10-04 22:07:13,2835,,+19115282993,+16133275924,TWR-43761,5G,,124.9118,rated,0,2022-10-04
c95db008-2055-4244-b098-eab1be7c1922,f905d4a9-a60b-4783-87e1-b3ff4c9191bc,data_session,2024-10-18 06:00:49,2024-10-18 06:55:06,3257,3566.017,+18120699790,,TWR-79299,LTE,,123.6131,rated,0,2024-10-18
83371eb2-825f-4dce-8c07-4dc706fb39c8,12655d3b-9401-4aa3-bd0e-b0bba6d5720d,roaming_voice,2023-09-14 20:25:16,2023-09-14 22:21:54,6998,,+19403763844,+17991964679,TWR-68061,4G,GB,286.8631,rated,0,2023-09-14
99584e1d-e31c-4fed-a394-1d58120ee3aa,d3978667-ba86-4e28-a9b7-2f247841785a,roaming_data,2024-07-03 01:58:30,2024-07-03 23:27:55,77365,1495.351,+17697453144,,TWR-35333,WiFi_calling,FR,1608.1422,rated,0,2024-07-03
f848da63-84b8-4447-a0f6-e7242e12f589,2a68dfac-a64c-4dce-9982-6358c20d22f8,roaming_voice,2022-07-05 00:39:49,2022-07-05 02:22:54,6185,,+19676662703,+18911028351,TWR-27464,3G,DE,242.7123,rated,0,2022-07-05
72209c9e-a402-425d-a12b-484260872085,36f2604b-c113-4412-b776-c7b344a0dc1d,sms_mo,2024-05-08 00:55:17,2024-05-08 00:55:17,,,+14129171738,+14014790347,TWR-98909,5G_NSA,,0.0,rated,0,2024-05-08
1a2de7f0-0336-4d7f-b5af-6352276a4292,d1d01d30-d2ea-4f94-a136-8fd1f794e7c4,roaming_data,2024-05-15 03:03:31,2024-05-15 16:41:30,49079,2298.955,+13131187252,,TWR-29072,WiFi_calling,GB,1055.2921,rated,0,2024-05-15
1bb88377-0a0a-4297-859b-5beebae2d732,1bce3d28-4087-4679-9022-1b20a25d73ea,roaming_data,2024-02-28 04:27:06,2024-02-28 05:45:31,4705,1269.473,+18293870742,,TWR-20502,5G_NSA,US,73.1644,rated,0,2024-02-28
28acadc5-82d1-4507-8ab7-9b71cf0ca632,42586280-fefe-4652-9d0a-e86404467b41,data_session,2023-10-10 19:53:53,2023-10-11 07:57:06,43393,6050.994,+14040844577,,TWR-75954,5G,,1352.9268,rated,0,2023-10-10
4a76d214-468d-4e68-99db-53855af4524b,4cf062c3-160e-40cd-8319-2c2baf0dc609,sms_mt,2022-11-06 03:36:16,2022-11-06 03:36:16,,,+14628559484,+15702860891,TWR-17261,5G,,0.0,rated,0,2022-11-06
d76948c1-11a1-4cf8-9d7e-2a004a978d42,246ba02a-7afa-4010-85aa-2d7e2293e3dc,sms_mt,2023-08-01 06:04:50,2023-08-01 06:04:50,,,+19389689253,+12328649089,TWR-63516,3G,,0.0,rated,0,2023-08-01
2100e673-d02f-4df6-b9be-1fb12bb47824,175e964f-78e7-46ef-86c4-401d2b35314d,voice_mt,2023-11-02 15:38:24,2023-11-02 16:34:05,3341,,+17131309840,+15396673311,TWR-72092,5G_NSA,,22.1855,rated,0,2023-10-27
db69c70c-7019-44e8-a190-8bc0b282c09d,951c0907-d4c5-43b9-a50f-96b30cfa7026,voice_mt,2023-12-15 22:37:14,2023-12-15 23:39:00,3706,,+14814637702,+17989880414,TWR-72409,LTE,,128.4737,rated,0,2023-12-15
3cb9de02-f105-4562-80fb-0a0d11229d9d,0fa27a89-6c18-4f7b-b456-3ed24f1e60dc,voice_mo,2023-01-03 08:21:29,2023-01-03 10:18:13,7004,,+16498049695,+14969574365,TWR-92839,5G_NSA,,54.622,rated,0,2023-01-03
976397f9-a366-460a-a446-2963154e47db,c762ccda-7051-4195-b4fc-539bf72d7424,voicemail,2022-08-06 03:28:30,2022-08-06 03:40:10,700,,+15967284153,+12193092121,TWR-99759,WiFi_calling,,23.3635,rated,0,2022-08-06
29952966-649c-4f4a-9088-cda12fb92893,d668e9b0-79db-4959-878f-2a8fe8e7a624,sms_mt,2022-07-11 21:46:06,2022-07-11 21:46:06,,,+16533281259,+19111703471,TWR-35489,5G_NSA,,0.0,rated,0,2022-07-11
508408e5-8eb0-46f5-8181-ab663916116d,a28419ea-cffc-4dc7-8b9a-fc33bf4372ad,roaming_data,2024-08-23 14:36:17,2024-08-23 15:01:06,1489,4353.55,+15674909185,,TWR-29959,4G,IN,3.8036,rated,0,2024-08-23
ededee00-f35a-4343-ba6f-fb557d369cee,8afec3a0-4212-4b8b-bb52-21d2e52177a3,roaming_data,2024-01-17 12:17:04,2024-01-18 06:31:00,65636,3841.227,+14580966917,,TWR-35333,5G,MX,2256.8337,error,0,2024-01-17
a72cbbba-2d16-4867-9118-6fde526533be,cafd935b-5431-49f1-b4aa-023b342a1844,voice_mt,2023-03-09 03:23:45,2023-03-09 03:51:28,1663,,+18004800715,+19755605015,TWR-14857,4G,,27.6505,rated,0,2023-03-09
173f0076-5688-463a-a85f-5b71ed452c37,1f878f33-d62a-459d-8bb1-be28dea7d0e5,voice_mt,2023-11-13 10:46:26,2023-11-13 12:44:02,7056,,+18411691668,+12265258657,TWR-16726,3G,,196.6971,rated,0,2023-11-13
f6e84cf7-11b5-4fd4-a11d-1f5170634840,3621d365-7b9b-4a2e-b753-c847a9f91724,data_session,2024-07-14 09:45:37,2024-07-14 22:14:53,44956,2928.631,+15896098931,,TWR-36224,3G,,768.6938,rated,0,2024-07-14
1c0bf8a7-bf0f-4177-b3d0-7a48f37973f9,0712685c-6d53-4fa5-b17d-ee7c958ec77f,roaming_data,2022-09-12 19:55:07,2022-09-13 19:14:38,83971,2411.107,+12106962367,,TWR-99693,4G,IN,2467.3432,rated,0,2022-09-12
f903ac82-faa3-44ac-9626-cc5a9c83a9a3,c78a3aae-8fe2-40c8-bf6d-f21d2464acc6,roaming_voice,2023-01-13 23:55:07,2023-01-14 01:02:21,4034,,+17599841683,+15581575790,TWR-70566,LTE,JP,81.3082,rated,1,2023-01-13
3759d347-c867-4fff-9408-80f71015d521,ee204676-e61f-401a-9d7a-01e771e9a364,voice_mt,2022-02-10 04:43:15,2022-02-10 06:39:00,6945,,+13910446363,+12692650206,TWR-56374,LTE,,102.9865,rated,0,2022-02-10
2307e0cb-43dd-481c-bcdb-d3c319853c8c,cfe93de8-1c5c-4e53-81c9-35364b60af08,data_session,2024-01-07 09:53:17,2024-01-07 23:07:58,47681,4009.538,+12661826529,,TWR-64272,5G,,115.9508,rated,0,2024-01-07
8fbdaad6-603b-40cf-9b1f-4ad1826743c5,c1e722fe-6679-4d85-994d-8b72f2a56432,voice_mo,2022-12-26 17:12:42,2022-12-26 17:18:30,348,,+19716810145,+16528792551,TWR-64619,3G,,7.2679,unrated,0,2022-12-26
e694acb3-990a-4ae5-8432-47ecfbbcb527,acaf4db0-2ed6-4bac-b23f-b8129fba68df,roaming_data,2022-03-22 09:44:11,2022-03-22 23:30:17,49566,867.649,+13099393303,,TWR-96136,LTE,CA,1112.337,unrated,0,2022-03-22
56fef5f6-7648-4779-ab33-24e5f93d08c3,8009adb4-6ffc-4767-8e76-31b786b6bac2,voice_mo,2023-07-16 23:36:43,2023-07-17 01:32:01,6918,,+19869918473,+16861172494,TWR-33284,4G,,163.2822,rated,0,2023-07-16
17c52371-0364-4927-a403-8e4e4e7c3f84,ec613745-c8ec-4a2a-ac34-839b99fb8e33,voice_mt,2023-07-02 10:08:56,2023-07-02 11:59:16,6620,,+13774660971,+15498114513,TWR-65732,LTE,,96.4647,rated,0,2023-07-02
16cc8d25-b3cb-42f0-a956-13ea3e280d59,9bc55cfe-4722-4c6e-acaf-79242fdc0801,voicemail,2024-04-30 12:15:45,2024-04-30 12:53:45,2280,,+18566242679,+17026505685,TWR-65732,5G_NSA,,40.0313,rated,0,2024-04-30
69499d14-e516-427a-b26a-0d80910f9516,c1b24ef3-4d00-4f28-b0d7-4249b34d1d62,roaming_voice,2024-02-12 05:20:19,2024-02-12 07:15:16,6897,,+18909795016,+16826939254,TWR-67896,LTE,JP,195.7231,error,0,2024-02-12
7955a362-76e5-4d47-8bc1-ed1ee90ae19a,eacfdb8a-fdc6-4857-92fa-e28943a03cf4,roaming_voice,2023-02-21 12:11:59,2023-02-21 13:01:46,2987,,+16287902830,+18169749895,TWR-60209,5G,GB,106.8593,unrated,0,2023-02-21
9ee69c65-cf98-4e6e-89c8-5d04cc135b84,9146c90a-f6ae-4995-8b7f-14853e28e9a1,sms_mo,2022-01-31 12:29:35,2022-01-31 12:29:35,,,+17142607219,+13589749851,TWR-98785,5G_NSA,,0.0,rated,0,2022-01-31
2f93d1f5-19ec-4e57-aee1-65e2b8961755,c43cec77-ca9c-4b24-808e-d7b05899b369,roaming_data,2022-03-27 21:24:51,2022-03-28 07:25:29,36038,6021.343,+16478222700,,TWR-37207,5G,,1264.8314,rated,0,2022-03-27
100a4f18-0e6f-4a3c-adb5-a91911c35385,0fa27a89-6c18-4f7b-b456-3ed24f1e60dc,voice_mo,2023-12-23 08:29:08,2023-12-23 08:29:43,35,,+15213498142,+19125757008,TWR-48718,5G_NSA,,0.1905,rated,0,2023-12-23
aec125fc-6a26-4831-be53-e8ce077fb765,328ecbc8-f9ff-4041-a2f4-edec99cbfdc7,data_session,2022-08-22 05:33:17,2022-08-22 15:24:20,35463,5725.213,+13795635674,,TWR-54151,5G_NSA,,87.9494,rated,0,2022-08-22
9f5de3c9-0455-4890-bc3e-3f9324f49290,8e0f217d-2104-45cf-bfca-00c7f073c640,roaming_voice,2022-07-25 05:20:06,2022-07-25 07:19:28,7162,,+17658129326,+17471266271,TWR-13054,WiFi_calling,FR,102.6165,rated,0,2022-07-25
2965b1fb-c39c-4313-a8f1-582e77128f4a,cf8b21dc-ed04-4954-812a-637aa1252fd7,roaming_data,2022-08-24 01:56:43,2022-08-24 04:45:27,10124,656.163,+12607874559,,TWR-33284,5G_NSA,GB,173.292,rated,0,2022-08-24
ee12c527-bb3f-4bcb-9e23-2163224cc824,fe428418-df68-466f-a3c0-bc7063dfc09d,voicemail,2023-04-02 00:09:33,2023-04-02 00:43:28,2035,,+13538634309,+16622888735,TWR-58624,LTE,,23.5065,rated,0,2023-04-02
3c7c3bbd-4a65-4358-9a8a-dd550537cac1,5c23ec16-7019-4682-9100-369b0e19ee88,data_session,2024-03-12 11:42:10,2024-03-12 12:13:26,1876,4438.709,+17794762226,,TWR-59670,5G_NSA,,74.5976,rated,0,2024-03-12
52355e6c-63b6-484d-901c-6f193a0fe10a,65c7487a-bf94-486f-b40f-5077705d7120,roaming_voice,2022-06-15 00:57:19,2022-06-15 02:27:49,5430,,+14531485786,+17910821784,TWR-32499,LTE,FR,193.5195,rated,0,2022-06-15
ff6881d4-50a0-4278-998e-efef47785981,10764840-558a-48ce-868e-aa99aeaa3a94,voice_mo,2024-09-11 12:42:43,2024-09-11 12:42:49,6,,+17414154409,+13666269696,TWR-75954,WiFi_calling,,0.1278,rated,0,2024-09-11
7566f45c-9d8f-49c7-8097-33341459a5a1,562a42f6-6cc5-4283-bac8-be91b7d96eb9,sms_mt,2022-09-12 03:02:03,2022-09-12 03:02:03,,,+19614364679,+14620368389,TWR-90085,LTE,,0.0,rated,0,2022-09-12
8454e7b4-7986-469e-aadd-0b96fd2029ad,a8b1908c-480a-4241-8329-49700a9e1a0b,sms_mt,2024-01-13 07:14:25,2024-01-13 07:14:25,,,+14608024433,+14080891142,TWR-64619,3G,,0.0,rated,0,2024-01-13
fa288cd0-44f8-4b21-a129-0322f5f68d51,d3978667-ba86-4e28-a9b7-2f247841785a,roaming_data,2023-05-04 14:16:30,2023-05-05 02:30:46,44056,2444.925,+18381066259,,TWR-68061,LTE,CA,929.0557,rated,0,2023-05-04
189730aa-334c-459d-87e7-5fc3b6bf1ed9,9e33ab1d-ad50-4474-8888-499d24bf8d6a,voice_mo,2023-10-24 01:03:41,2023-10-24 02:24:18,4837,,+17625428318,+17176242590,TWR-42918,5G,,93.0373,rated,0,2023-10-24
dd36068d-f21c-49d8-a58e-ab02937533d7,948d4425-d3d0-43c8-8066-b51eafd662ab,data_session,2022-06-22 02:13:08,2022-06-22 14:37:20,44652,2846.205,+19549835599,,TWR-27160,WiFi_calling,,345.4543,rated,0,2022-06-22
09db0909-a31c-4dbc-8d2a-591da3514b99,4c4fd40f-9d68-4135-8719-9cb2f529da29,roaming_voice,2022-12-23 10:16:54,2022-12-23 11:05:39,2925,,+13870942179,+19405225441,TWR-80040,WiFi_calling,BR,127.7812,rated,1,2022-12-23
11d374e1-e4ff-4609-a050-be5fa397f749,e4d9b523-9e95-4951-98a7-e644b19c9180,sms_mt,2024-06-15 02:31:41,2024-06-15 02:31:41,,,+13161139998,+19425440346,TWR-59946,4G,,0.0,rated,0,2024-06-15
fa11033a-f0c7-4b63-9132-571595294124,45e9f732-d66c-41a9-9e5e-016259bd9683,roaming_voice,2024-08-03 23:35:30,2024-08-04 00:04:09,1719,,+15365112657,+18111315573,TWR-90085,LTE,DE,13.7646,unrated,0,2024-08-03
e3696e9a-0cb1-4e25-a0cd-c7b2c61f60ed,e69b14b8-82cc-4739-b789-5b6f6f0198b5,sms_mt,2022-05-22 05:20:16,2022-05-22 05:20:16,,,+13937615213,+15576046296,TWR-33462,3G,,0.0,unrated,0,2022-05-22
57d34daa-753b-4fe7-ac04-d6a7599446d6,b8643e87-40b3-4948-a168-3c5ef680f0db,sms_mo,2023-01-01 08:49:39,2023-01-01 08:49:39,,,+13383165511,+13552212830,TWR-88569,5G_NSA,,0.0,rated,0,2023-01-01
3990d1f5-b3c7-4ae9-b24a-acdc1f261c1e,649d3df5-cb0a-4b00-9e7d-773ffd6417ae,data_session,2023-02-24 06:28:36,2023-02-25 01:54:20,69944,2732.422,+13689950578,,TWR-16249,WiFi_calling,,1102.2682,rated,0,2023-02-24
1cc61ef2-aee1-41ab-a17a-058320dfeee1,ed6c422e-d1f8-439f-b7cf-9af42db375a6,voice_mt,2022-02-09 12:06:03,2022-02-09 12:31:26,1523,,+18620922520,+15758746535,TWR-52021,3G,,64.3662,rated,0,2022-02-09
04737292-d8df-414b-8a81-e8404304f647,93e0d04d-cb14-4cbd-8389-a187dba9b353,sms_mo,2023-06-28 06:23:56,2023-06-28 06:23:56,,,+16899871712,+16425230508,TWR-52021,5G_NSA,,0.0,rated,0,2023-06-28
d9ef9128-c7c8-4bf1-9223-e9cc01dcc72a,45223ac8-88be-4acf-bded-2ef37f45414b,voicemail,2023-02-24 04:02:57,2023-02-24 04:35:03,1926,,+12583715034,+17237891448,TWR-32824,4G,,67.9304,rated,0,2023-02-24
cf000979-1577-4bc1-bed7-7a1fa4aa13e6,e03ee293-a131-483d-b6a1-6891ed7a09e2,voicemail,2022-07-14 19:02:32,2022-07-14 20:38:31,5759,,+16910406172,+18411614123,TWR-70647,WiFi_calling,,79.2567,rated,0,2022-07-14
d3d5de27-88c9-4668-9993-194ca803fd6d,8fad7af3-c99f-475b-99ce-e26bdf3bb5a9,voice_mo,2023-08-04 07:05:18,2023-08-04 07:14:08,530,,+18284794369,+16186450270,TWR-40174,WiFi_calling,,21.3632,unrated,0,2023-08-04
1bf24f22-ff0f-4300-bad4-d072105baafb,70d09d38-9c2b-4865-b849-fd6e1c616e84,sms_mo,2022-12-29 16:02:38,2022-12-29 16:02:38,,,+19462163334,+19274288695,TWR-62351,WiFi_calling,,0.0,rated,0,2022-12-29
e1e9fa7b-efb7-4476-b115-81a3a1376fdd,6b42aa2a-aa65-429a-9649-7508d4190b26,roaming_voice,2023-02-28 06:32:45,2023-02-28 07:23:36,3051,,+15585673232,+19647534572,TWR-63723,5G_NSA,JP,83.4867,rated,0,2023-02-28
86a96ac9-f04e-499b-b87c-ec9f49a494b4,ccfce8c2-450b-4958-bfae-03710556dfb6,sms_mt,2023-08-17 00:46:39,2023-08-17 00:46:39,,,+14424348659,+19453045964,TWR-65760,4G,,0.0,rated,0,2023-08-17
583a964e-7385-4bfc-a8b5-b5cd112bc521,3aef20d1-e77b-451a-a959-f9f7465e69d8,voice_mt,2022-10-28 10:54:53,2022-10-28 12:28:42,5629,,+12180968231,+12864843198,TWR-79574,5G,,273.5314,rated,0,2022-10-28
9e0a4068-d4bb-4ab0-8745-252cdc8fe5e9,7b4595bd-d963-4c87-a128-675e954a2a19,roaming_voice,2022-11-22 03:23:42,2022-11-22 04:31:43,4081,,+19399524533,+14594172641,TWR-43763,3G,BR,169.4791,rated,0,2022-11-22
daa142b5-32f9-4e6a-acc7-73f9cabe894e,68cc558f-ab88-4b0d-80c1-2354cbcc75ba,voice_mo,2022-11-24 13:54:30,2022-11-24 14:59:44,3914,,+15018143398,+12261639052,TWR-47711,3G,,80.0968,rated,0,2022-11-24
e402a116-3a8a-43a2-9ac4-bc78f6f94b74,02dcb1ab-f712-45dd-9f2e-f622de34c27b,voice_mo,2023-10-24 10:45:36,2023-10-24 11:13:20,1664,,+19443187250,+14233870424,TWR-65195,4G,,18.5319,rated,0,2023-10-24
2d0cc95c-e30a-4325-83a3-5aa0665c00d1,60d02d66-bd59-4ef4-a702-b445dd3298f9,voice_mo,2024-10-03 20:46:12,2024-10-03 21:54:12,4080,,+18147488340,+19902042167,TWR-54228,4G,,57.7143,rated,0,2024-10-03
69a9fb5d-6f32-4c51-97ed-8ca699cfaa50,fa531a7b-cd73-41ad-8db7-3894273ee521,roaming_data,2024-06-18 20:10:31,2024-06-18 22:13:27,7376,1496.422,+14706708326,,TWR-62961,3G,DE,363.6594,rated,0,2024-06-18
bb9be438-baed-4e5c-803e-b6082da8df3e,10ed804b-444f-4fff-9276-8bd1345951ed,sms_mo,2022-04-26 08:26:21,2022-04-26 08:26:21,,,+14473660556,+19370069746,TWR-91778,LTE,,0.0,unrated,0,2022-04-26
0db1b8ad-bfa2-4c27-917d-e007316ef6ae,46cebc83-a9ab-4c10-bbc3-cf2d4d23f907,voice_mo,2022-07-09 04:49:02,2022-07-09 06:18:46,5384,,+12106507105,+18259577105,TWR-83131,WiFi_calling,,232.3448,rated,0,2022-07-09
c41d90d5-90bf-4b44-9c9b-51dbb5231f5b,9a3dc3a6-6d6a-4171-99a6-d6779c557b20,data_session,2024-01-08 08:12:20,2024-01-08 22:01:04,49724,2558.65,+18024044535,,TWR-64922,3G,,124.5752,rated,0,2024-01-08
aa378ec5-f289-4083-8c37-9402f2fb1c46,ee6c654e-ba37-418f-96fe-b7c4e8989c8f,sms_mo,2024-10-02 05:21:21,2024-10-02 05:21:21,,,+19564815014,+14311616265,TWR-21508,3G,,0.0,rated,0,2024-10-02
977787a0-90ad-4dcc-9a7c-574569de7e2c,7b4595bd-d963-4c87-a128-675e954a2a19,voice_mt,2022-01-07 10:42:36,2022-01-07 10:53:14,638,,+18899338698,+18610925728,TWR-26561,4G,,28.3755,rated,0,2022-01-07
a2ce481c-3815-4358-9700-ece8a20616f6,d67f78fd-2b0e-4892-b5b7-5dda01f33e32,sms_mt,2023-09-06 23:01:25,2023-09-06 23:01:25,,,+14846407896,+15555929032,TWR-10998,5G,,0.0,rated,0,2023-09-06
4e42090d-a1e2-4eb8-9998-c1746be5919a,a5db7e2b-8cca-4f01-84d6-5d1c0e30c13b,roaming_voice,2023-12-12 07:12:09,2023-12-12 09:01:16,6547,,+12279948251,+19005432609,TWR-29718,5G,MX,94.4661,rated,0,2023-12-12
855bd598-5cb8-45e9-a3f8-460313cea30b,360af4ba-36de-4031-a52e-34998089f4c6,voice_mo,2022-02-28 04:08:52,2022-02-28 04:09:17,25,,+17119327346,+17172571688,TWR-48126,WiFi_calling,,0.6197,rated,0,2022-02-28
aebcf19f-cc0c-4fd7-a645-99c7f5a6c84b,36299058-2f29-4dab-82a2-cc0366e5686b,voice_mt,2024-01-22 05:55:29,2024-01-22 07:36:22,6053,,+13966545592,+14583196541,TWR-23860,LTE,,33.5384,rated,0,2024-01-22
ff528127-1514-4dd5-be30-f476b6b94322,6bee72dd-d19a-4a79-ae4c-867d4b10592c,roaming_voice,2023-08-31 19:49:20,2023-08-31 20:42:55,3215,,+18765741328,+16773410855,TWR-98785,LTE,MX,49.2993,rated,0,2023-08-31
e4133985-551a-43fb-8d28-e54272efd2e3,facefb62-04fb-4fe6-9ad3-5f37b4c219b1,voicemail,2023-06-05 02:43:41,2023-06-05 03:51:27,4066,,+19418216253,+13017788580,TWR-24390,5G_NSA,,178.7217,rated,0,2023-06-05
bae14f49-1cf9-406a-bbbc-6cd8939d5c8e,9f14f64e-3251-403d-a42d-6b4e83d8eca3,sms_mo,2024-12-19 19:51:46,2024-12-19 19:51:46,,,+13388269465,+13316140657,TWR-45310,5G,,0.0,rated,0,2024-12-19
e4af788d-9101-43ec-96e0-9e19e87b6f85,236238c5-94f7-4337-99d1-122a2406a783,voicemail,2022-11-02 21:39:10,2022-11-02 22:25:06,2756,,+15374125803,+13576967625,TWR-80599,5G_NSA,,55.793,unrated,0,2022-11-02
db0eb0a0-b95c-4df4-ba82-f21450517181,5672036a-e8d8-494d-9d32-954a25f783aa,data_session,2023-02-08 04:43:08,2023-02-08 07:40:33,10645,7424.669,+13823453946,,TWR-60273,LTE,,173.8618,rated,0,2023-02-08
ce60dc19-53de-4d98-9c05-2771a42a234e,d6132570-4382-486f-9017-deea376728df,voicemail,2023-02-08 05:31:01,2023-02-08 06:46:45,4544,,+14883975856,+14166021699,TWR-15590,5G_NSA,,124.1986,rated,0,2023-02-08
1bc1ba83-22e4-46d3-8731-6f9e3b71672a,91bf808c-8622-4028-8ef0-28db990b0f3a,sms_mo,2024-05-07 21:39:32,2024-05-07 21:39:32,,,+13685243453,+16753777871,TWR-48718,5G_NSA,,0.0,rated,0,2024-05-07
84672eb3-6409-4242-9519-bb5101719831,69ac8cb3-01b5-4a64-aab5-6bd34c5bcded,voicemail,2022-08-25 23:32:09,2022-08-26 01:13:35,6086,,+13499455564,+17253658950,TWR-48408,5G,,88.0966,rated,0,2022-08-25
3bbde392-f290-4890-9cfa-9a3b9c465c72,a4d22bd6-f6d3-4cf2-8d05-275128fa5d56,sms_mo,2023-03-17 05:28:36,2023-03-17 05:28:36,,,+14606214371,+19599749626,TWR-36144,WiFi_calling,,0.0,rated,0,2023-03-17
7eaf01ae-fd03-4b33-bef6-f56951ffc194,4816eaa7-915e-48e4-92fe-7102eb5f8d5b,voicemail,2024-11-16 19:55:50,2024-11-16 20:01:39,349,,+18749858051,+16032282063,TWR-99693,WiFi_calling,,2.4793,unrated,0,2024-11-16
d3383410-e17d-4b3d-8af3-81a0ebb89172,eb163350-8781-44e5-8434-f2323c9dd8c8,roaming_voice,2024-10-04 10:32:01,2024-10-04 10:58:17,1576,,+15563492020,+12838335507,TWR-55269,5G_NSA,DE,21.5505,error,0,2024-10-04
fb46fa15-4c2e-45d2-be65-a3ba4aa681ac,599ee96f-eeb1-4402-8b9b-d05f29290838,sms_mt,2024-06-15 05:01:27,2024-06-15 05:01:27,,,+16649787410,+13349080523,TWR-90085,4G,,0.0,partial,0,2024-06-15
b0d60c5a-47e9-4ec4-a3cc-216d0e2b5751,2567994d-a76d-4dda-988d-51f28ae8ec6c,voice_mt,2023-01-31 15:03:16,2023-01-31 16:09:49,3993,,+14078301824,+15864228271,TWR-27160,5G_NSA,,125.2632,rated,0,2023-01-31
48b96cbc-0681-434e-9055-6f961ec9cb54,dc173425-7bdd-4f02-bc01-5311e7a1bb33,data_session,2022-09-06 22:09:06,2022-09-07 07:33:55,33889,6000.242,+17261510992,,TWR-97433,3G,,1643.2277,unrated,0,2022-09-06
78afa612-b931-4db6-92c3-505ef1a582d8,3a6b9d7c-d84f-4163-bb43-316b21e513d5,roaming_voice,2023-10-08 08:41:32,2023-10-08 09:02:50,1278,,+14224440453,+12010351562,TWR-20592,WiFi_calling,DE,34.0704,rated,0,2023-10-08
bfdfe4cf-b834-4cb1-909e-9b8324139afc,80586e36-4e3a-4b89-bee7-7bf71418a035,voicemail,2023-11-16 21:26:20,2023-11-16 23:23:18,7018,,+19333014536,+18016602875,TWR-10565,WiFi_calling,,147.0666,rated,0,2023-11-16
9033182f-ac48-4b80-858f-cbe6ab08dec4,b269d5b0-f2bf-48f3-8421-df27ee692a1d,roaming_data,2022-10-05 06:26:11,2022-10-05 13:04:46,23915,1297.758,+16374257790,,TWR-54139,LTE,US,332.4122,unrated,0,2022-10-05
ca5fd2cc-4184-4f6a-bde5-6ed8796902c2,d1a2331d-2435-4148-b5bb-b88c0e4a4ebf,voice_mo,2022-01-11 09:05:46,2022-01-11 09:32:40,1614,,+18220318233,+15913780914,TWR-59906,5G,,52.7821,rated,0,2022-01-11
7be25bbf-ccd1-4acf-9003-60af2657224d,f14cf63d-59a2-4e41-8281-9e2e8430b475,voice_mo,2024-04-10 08:12:51,2024-04-10 09:18:21,3930,,+12018858724,+13500190097,TWR-96273,WiFi_calling,,57.4816,rated,0,2024-04-10
f21bd67f-5a0b-4254-b8ac-4c910d888b3e,df61c35b-e4c2-45aa-92ba-789f48c0b8ac,roaming_voice,2022-09-30 02:29:33,2022-09-30 02:55:36,1563,,+12668481762,+16693899286,TWR-57409,LTE,,22.0558,rated,0,2022-09-30
84e8b7dc-ccd8-4cf2-93b6-b6b31d30dee3,32725e1b-16ba-4cbc-b868-96a6e950136e,roaming_data,2023-02-03 03:25:29,2023-02-03 21:32:18,65209,1422.076,+16061798429,,TWR-54139,5G_NSA,CA,588.517,rated,0,2023-02-03
9ad0796a-0497-4fec-8d14-60bf582c6f47,ceb781df-2b7e-4663-a691-942dd0f9e645,data_session,2024-06-13 20:45:59,2024-06-14 08:11:48,41149,1598.843,+19005051391,,TWR-79299,WiFi_calling,,884.3782,rated,0,2024-06-13
b69f145b-25d0-416c-bce9-7cfe2f4a0ae1,18b49daa-f2e4-443b-825f-96ad93c0e6bb,voicemail,2022-06-13 07:18:18,2022-06-13 07:42:05,1427,,+19846932642,+18994226204,TWR-62351,5G,,63.2833,rated,0,2022-06-13
