subscriber_id,msisdn,account_number,first_name,last_name,email,dob,state,plan_code,plan_start_date,device_type,imei,network_type,is_active,activation_date,deactivation_date,churn_reason,payment_method,monthly_spend,credit_score,num_lines,ported_from,created_at,updated_at
fbc79e00-1e29-4588-89c4-243267e78c26,+17726585999,ACT81792664,Richard,Rodriguez,richard.rodriguez544@gmail.com,1988-06-02,WA,BUSINESS_50,2022-03-25 15:50:54,feature_phone,664772991300176,4G,1,2021-05-17 06:50:32,,,cash,437.68,713,1,,2018-12-02 02:26:55,2021-09-30 00:12:44
24eb370f-0fa8-4e4f-b6cd-7cc287bd1469,+18114269142,ACT85209209,William,Smith,william.smith327@gmail.com,1961-03-19,CO,PREPAID_UNLIMITED,2021-07-30 13:16:19,smartwatch,,3G,1,2019-12-01 01:14:08,,,cash,329.29,428,6,,2019-03-22 18:52:50,2023-11-15 21:59:20
a99becab-f7ea-40f6-973a-81090ac504e1,+17105441352,ACT14689982,Jennifer,Hernandez,jennifer.hernandez630@gmail.com,1995-03-16,FL,POSTPAID_ELITE,2020-06-23 23:21:34,hotspot,,5G_NSA,0,2019-05-30 21:27:57,2023-07-02 17:40:28,relocation,bank_transfer,379.79,430,6,porting_unknown,2019-05-30 07:46:22,2023-11-23 15:40:59
b13034a5-8f24-424c-a1a9-05152bdaf25b,+16144732220,ACT76938013,David,Johnson,david.johnson469@gmail.com,1959-08-17,WA,BUSINESS_UNLIMITED,2023-07-07 07:18:22,hotspot,,WiFi_calling,1,2019-03-21 16:57:28,,,debit_card,406.89,544,4,sprint,2018-12-23 15:12:16,2023-02-05 20:29:12
9bdd1b7f-4369-4301-af22-6af460224ccf,+17503263165,ACT77352903,Patricia,Thomas,patricia.thomas241@gmail.com,1994-09-24,MI,POSTPAID_PRO,2024-01-19 10:13:57,tablet,498503087019901,5G_NSA,1,2020-06-19 01:15:57,,,auto_pay,43.33,838,5,,2019-12-20 05:47:32,2021-02-04 20:39:29
be0481ce-2bf2-46d0-a064-7921574b01c6,+15189448739,ACT20338805,Patricia,Hernandez,patricia.hernandez933@gmail.com,1989-11-19,WA,BUSINESS_50,2020-01-16 12:29:52,hotspot,,3G,1,2019-01-28 23:55:24,,,auto_pay,290.21,470,6,,2018-10-17 11:35:17,2020-04-03 05:34:55
72e08298-42bf-428b-8c12-60be3b4749e0,+19927044779,ACT12038849,Jennifer,Anderson,jennifer.anderson11@gmail.com,2001-10-06,MI,PREPAID_UNLIMITED,2021-03-08 12:24:02,feature_phone,890893126484427,LTE,1,2019-01-14 00:05:04,,,auto_pay,223.72,401,1,att,2018-10-29 03:21:05,2019-12-05 19:50:14
d2794ce9-b02c-401d-8a25-f1dbff1ff9ab,+14138312842,ACT27491950,Richard,Taylor,richard.taylor553@gmail.com,1986-05-08,TX,POSTPAID_STARTER,2022-02-20 12:14:38,smartphone,197720159980164,5G_NSA,1,2020-04-13 00:42:23,,,voucher,448.09,467,5,att,2019-07-23 15:45:29,2021-04-14 18:00:01
02dcb1ab-f712-45dd-9f2e-f622de34c27b,+17337500731,ACT83615641,David,Rodriguez,david.rodriguez298@gmail.com,1997-07-24,GA,POSTPAID_ELITE,2021-11-03 10:33:04,smartwatch,,5G_NSA,1,2021-08-05 04:16:59,,,auto_pay,186.78,,1,porting_unknown,2019-07-09 00:49:14,2023-04-23 13:31:43
02dcb1ab-f712-45dd-9f2e-f622de34c27b,+17337500731,ACT83615641,DAVID,Rodriguez,david.rodriguez298@gmail.com,1997-07-24,GA,POSTPAID_ELITE,2021-11-03 10:33:04,smartwatch,,5G_NSA,1,2021-08-05 04:16:59,,,auto_pay,186.78,,1,porting_unknown,2019-07-09 00:49:14,2023-04-23 13:31:43
df845d04-97c6-4560-8ec2-1100e99d6f18,+18328255718,ACT94703872,Joseph,Hernandez,joseph.hernandez633@gmail.com,1966-06-20,MI,POSTPAID_STARTER,2020-07-04 10:36:52,feature_phone,966411166367030,5G_NSA,1,2019-10-24 10:39:13,,,cash,409.19,498,4,verizon,2019-08-24 15:52:43,2024-05-21 13:47:17
97053e31-78e9-409e-a507-9171f7b831aa,+14253090338,ACT42117849,Lisa,Gonzalez,lisa.gonzalez818@gmail.com,1976-04-09,CO,FAMILY_PLAN,2022-06-24 13:05:54,feature_phone,347128329169169,3G,1,2020-02-07 06:35:24,,,voucher,254.8,529,5,,2019-04-03 15:22:42,2022-06-11 02:58:44
305e205d-a3a4-4365-b9b9-b77ce7594eff,+19515900992,ACT67860566,Robert,Jones,robert.jones489@gmail.com,2000-12-26,IL,FAMILY_PLAN,2021-07-22 06:30:05,smartwatch,,5G,1,2019-03-04 06:24:19,,,bank_transfer,403.83,531,4,porting_unknown,2018-10-08 10:14:13,2022-10-16 05:00:14
bd26db34-69c7-49e6-89ed-5eff6d59620b,+14456558516,ACT56087801,Sarah,Taylor,sarah.taylor227@gmail.com,1980-07-01,WA,PREPAID_BASIC,2024-08-23 04:27:01,hotspot,,LTE,1,2022-10-16 16:35:26,,,credit_card,251.08,576,2,att,2020-10-23 18:24:19,2024-10-02 02:17:07
4434a984-034c-49c1-9043-86052ddc8cc3,+14882299535,ACT77646880,David,Miller,david.miller51@gmail.com,2000-09-23,TX,PREPAID_BASIC,2021-10-04 21:38:26,tablet,182313339794176,WiFi_calling,1,2021-05-25 02:12:24,,,voucher,224.65,,5,,2021-04-25 09:26:40,2021-10-03 02:07:20
692bd1c0-1a3e-4701-b7b3-c6cab209ffa5,+17092642900,ACT16317496,Lisa,Martin,lisa.martin773@gmail.com,1985-08-10,NC,POSTPAID_PRO,2020-04-04 17:07:54,smartphone,112599004975424,WiFi_calling,1,2019-09-13 15:34:19,,,voucher,419.58,450,2,,2018-08-11 19:14:05,2024-03-01 22:56:11
79f296a1-1ec1-49da-a9ab-8d96daca23f9,+16062485819,ACT59272230,Susan,Smith,susan.smith663@gmail.com,1994-11-25,IL,POSTPAID_ELITE,2023-12-01 17:26:28,smartwatch,,4G,1,2023-07-25 19:42:15,,,cash,397.89,844,4,,2022-07-07 22:24:40,2023-12-23 12:17:15
577e3b72-9b38-44c5-a9ed-705993e90adc,+19934088845,ACT82687512,Linda,Jackson,linda.jackson769@gmail.com,1994-07-27,NJ,POSTPAID_PRO,2022-12-24 19:05:09,feature_phone,473047382149176,WiFi_calling,0,2019-05-26 00:51:03,2023-07-15 16:31:19,price_sensitivity,auto_pay,299.06,433,2,verizon,2018-06-15 00:14:56,2020-08-18 00:57:09
77f89d09-cb9b-4bfd-bcda-4dd4883675d2,+12381294611,ACT18649958,Patricia,Garcia,patricia.garcia416@gmail.com,1993-01-17,MA,POSTPAID_ELITE,2024-12-01 14:34:27,feature_phone,279123350806007,4G,1,2019-03-18 16:43:11,,,check,273.38,494,2,porting_unknown,2018-05-14 12:28:01,2020-04-18 18:10:22
fcb9f710-de18-4050-b97d-082c4428ecaa,+16066643884,ACT65131391,Mary,Williams,mary.williams389@gmail.com,1982-05-06,IL,POSTPAID_PRO,2024-04-11 11:55:10,smartphone,496858643952716,LTE,1,2023-07-19 23:44:08,,,debit_card,301.63,309,6,sprint,2023-05-30 17:31:14,2024-01-03 06:34:44
fa112c0b-f7c8-4725-b976-d8c058b41722,+12605130631,ACT45473462,Barbara,Davis,barbara.davis634@gmail.com,1984-02-15,WA,POSTPAID_PRO,2024-05-07 05:18:47,feature_phone,747063724815371,4G,1,2021-10-09 23:41:47,,,auto_pay,137.22,505,2,,2018-11-11 23:45:36,2024-10-14 10:13:23
ee27ef7d-eefe-4bef-a56e-05e4365f1f71,+13615239022,ACT25853746,John,Gonzalez,john.gonzalez448@gmail.com,1964-02-04,WA,POSTPAID_ELITE,2023-12-31 20:21:39,feature_phone,167106786957744,5G_NSA,1,2022-08-01 06:41:33,,,credit_card,27.52,571,5,boost,2020-02-16 13:49:08,2023-01-21 03:18:31
61b9d6a9-1a1d-475f-8c50-42bcb4cde571,+16385267181,ACT64963354,Joseph,Jones,joseph.jones933@gmail.com,1959-04-08,MI,POSTPAID_PRO,2023-04-10 03:59:42,feature_phone,881468660552602,3G,1,2020-05-04 01:24:44,,,check,358.2,449,6,,2018-10-04 11:21:23,2023-05-01 14:01:04
c9c5a829-a8a4-4928-8d6c-a8ff6634eb91,+18487318105,ACT17175156,Barbara,Hernandez,barbara.hernandez69@gmail.com,1980-04-13,VA,POSTPAID_ELITE,2022-04-16 12:26:50,smartwatch,,4G,1,2020-07-16 00:26:40,,,debit_card,349.22,573,1,,2020-04-27 17:49:22,2023-05-09 08:09:22
68f5562d-30df-4fda-b85b-2d13b0d0b1b2,+12762399408,ACT75110113,Patricia,Martin,patricia.martin632@gmail.com,1951-10-09,CO,POSTPAID_STARTER,2023-09-30 03:40:56,hotspot,,4G,1,2020-01-20 20:51:28,,,cash,279.71,813,6,,2018-10-08 08:55:27,2024-05-29 14:10:33
8f5fb992-1f89-4fbd-ad53-ecf46aa3af78,+19635043397,ACT85740248,Barbara,Brown,barbara.brown923@gmail.com,2001-07-03,GA,FAMILY_PLAN,2022-02-19 07:05:37,smartphone,533196923355272,WiFi_calling,1,2021-02-16 14:58:25,,,voucher,357.36,302,6,,2020-12-11 14:24:16,2021-12-26 07:06:57
b2ace032-9593-4842-bd49-0877ce19f8c4,+16528127385,ACT65569622,Thomas,Wilson,thomas.wilson336@gmail.com,,NY,POSTPAID_STARTER,2024-05-09 06:40:34,hotspot,,3G,1,2020-05-24 22:04:19,,,voucher,418.39,421,6,,2018-04-15 17:46:32,2021-05-26 00:47:33
acaf4db0-2ed6-4bac-b23f-b8129fba68df,+12643213827,ACT52729035,Joseph,Garcia,joseph.garcia897@gmail.com,1981-06-23,IL,BUSINESS_UNLIMITED,2021-01-06 13:57:44,smartphone,877928587740463,5G_NSA,0,2020-01-25 20:58:29,2022-09-30 01:22:57,service_quality,cash,108.36,510,2,,2018-04-29 08:16:32,2020-07-18 18:18:41
769b34a5-2c01-4ce6-a521-cfc1cb9f277d,+19586432033,ACT42614732,Lisa,Brown,lisa.brown259@gmail.com,1958-12-14,GA,POSTPAID_STARTER,2020-09-11 19:11:50,tablet,558483657290319,4G,1,2019-03-30 04:19:52,,,voucher,139.37,376,2,,2018-12-22 04:23:13,2024-10-08 18:02:23
9bf6a925-8721-4b0d-b8f8-9ecde90da204,+16817335241,ACT60015806,Robert,Rodriguez,robert.rodriguez723@gmail.com,1997-09-22,TX,BUSINESS_50,2024-04-28 11:32:37,tablet,237864378371056,LTE,0,2020-11-21 00:32:51,2024-12-07 12:04:46,service_quality,voucher,39.18,327,1,sprint,2019-06-26 08:58:14,2021-05-07 14:22:56
5b875eb8-01e1-49ec-91ec-bbd6eb2f6dad,+17125473421,ACT83432518,Linda,Davis,,1956-09-06,FL,POSTPAID_STARTER,2022-09-05 15:57:05,smartphone,848988095823480,LTE,0,2020-01-15 13:39:36,2023-12-04 15:05:13,price_sensitivity,cash,172.34,446,1,,2018-01-20 04:14:20,2023-08-02 12:47:31
6e83d005-9beb-443c-91e8-31f7b50f1111,+13665745826,ACT88356568,Richard,Smith,richard.smith824@gmail.com,,MI,POSTPAID_STARTER,2020-01-19 09:57:54,smartwatch,,4G,1,2019-05-23 16:41:26,,,debit_card,138.11,475,3,,2018-03-13 19:36:05,2019-10-05 18:16:54
f14cf63d-59a2-4e41-8281-9e2e8430b475,+14247628326,ACT82456239,Sarah,Johnson,sarah.johnson425@gmail.com,1958-12-22,NY,BUSINESS_50,2022-06-17 07:13:33,feature_phone,294219833181222,WiFi_calling,1,2020-07-05 19:59:13,,,bank_transfer,234.12,603,3,,2020-01-19 21:05:21,2021-03-06 15:23:24
bf5740b3-57f6-482a-bb88-5244dd8f434f,+15434090843,ACT46916064,Lisa,Hernandez,lisa.hernandez760@gmail.com,1951-01-05,GA,POSTPAID_STARTER,2021-12-03 19:11:01,feature_phone,446983823262245,5G_NSA,1,2021-10-12 10:51:27,,,voucher,378.37,783,3,boost,2021-08-14 09:07:14,2024-12-09 13:47:30
574dfec8-58ed-4a0c-b6e9-4bd5f32f49a4,+19300803796,ACT32580842,Richard,Anderson,richard.anderson239@gmail.com,1963-04-12,NY,POSTPAID_ELITE,2021-06-08 04:56:47,smartwatch,,WiFi_calling,1,2020-11-09 18:40:47,,,cash,371.11,686,5,,2018-11-07 05:09:49,2024-03-18 06:52:52
d344147f-2582-46ed-8464-327178c9c55d,+12195881998,ACT33724010,Michael,Martinez,michael.martinez240@gmail.com,1984-12-14,NJ,POSTPAID_PRO,2024-08-05 09:31:28,smartwatch,,WiFi_calling,0,2020-07-01 00:41:18,2024-08-25 12:35:11,deceased,debit_card,92.39,509,1,,2018-10-25 12:13:04,2022-11-28 12:58:17
6ce035f0-2f6d-44c2-824e-8fc037359071,+19497843954,ACT24714151,Richard,Jackson,richard.jackson105@gmail.com,,GA,FAMILY_PLAN,2021-03-31 11:30:12,hotspot,,4G,0,2019-05-11 13:05:30,2023-10-11 02:20:52,price_sensitivity,check,269.57,812,2,porting_unknown,2018-06-14 18:36:42,2024-11-13 16:49:14
0480ade7-4105-4316-8b02-daeb8ebbbb5c,+15612791419,ACT54338935,Robert,Wilson,robert.wilson109@gmail.com,1951-11-23,OH,BUSINESS_50,2024-12-17 07:40:32,tablet,924641148821812,4G,1,2024-08-17 03:40:36,,,auto_pay,354.77,505,6,,2020-08-13 17:04:25,2024-11-20 01:38:14
2e91116f-95f2-46b0-beab-486a5c280616,+12826841790,ACT76330109,Thomas,Johnson,thomas.johnson221@gmail.com,1960-09-10,IL,FAMILY_PLAN,2021-12-08 03:07:55,smartphone,812530487153623,5G,1,2021-09-09 02:10:31,,,check,124.08,620,2,,2019-03-29 08:45:27,2023-03-09 02:54:38
87b1c160-0d70-48a6-aee2-72e4e09de990,+13314192998,ACT51808661,James,Thomas,james.thomas757@gmail.com,1980-01-17,NJ,PREPAID_BASIC,2021-12-26 15:24:20,tablet,798011055954772,3G,1,2020-07-21 05:51:18,,,voucher,63.96,318,2,verizon,2019-06-02 09:12:20,2021-09-06 09:18:03
77bcfbe9-4eea-4fe6-b4be-f258baf13a05,+13144261098,ACT91561435,Patricia,Smith,patricia.smith778@gmail.com,1978-05-17,TX,POSTPAID_PRO,2022-02-15 01:12:01,smartwatch,,5G,1,2019-05-30 00:01:25,,,cash,436.91,808,4,,2019-01-28 17:05:26,2023-05-24 19:51:18
21c55a7d-9e41-43ce-afb7-f1d4f6a5321e,+12266568437,ACT77336894,Patricia,Smith,patricia.smith787@gmail.com,1992-01-06,OH,FAMILY_PLAN,2021-06-07 11:19:34,tablet,287732590822027,LTE,1,2020-06-27 20:01:38,,,debit_card,39.06,489,2,,2019-04-26 04:05:25,2021-02-17 10:08:09
32c3ecf8-ce50-4701-a565-3f767cb38eab,+15309140266,ACT40194921,Michael,Williams,michael.williams539@gmail.com,2004-06-01,WA,PREPAID_UNLIMITED,2023-10-09 00:56:30,tablet,988399468412859,3G,1,2022-06-01 03:32:46,,,auto_pay,86.16,461,3,,2019-08-06 14:40:54,2022-07-22 09:12:27
913140a4-0b09-4f63-b568-bff618bcd6ee,+17212287811,ACT74755392,Karen,Smith,karen.smith445@gmail.com,1993-08-08,FL,POSTPAID_PRO,2020-05-28 10:43:51,smartphone,773484657661331,3G,1,2020-05-27 11:54:47,,,voucher,273.75,,2,,2018-04-27 11:17:29,2024-10-27 06:54:26
615962f5-3ea9-4b9e-a677-6ebe88fa0bb5,+15598398110,ACT13484788,Sarah,Jones,sarah.jones877@gmail.com,1994-04-04,CO,PREPAID_UNLIMITED,2022-02-19 09:10:51,tablet,781496231704869,3G,1,2019-04-24 15:28:59,,,voucher,307.7,614,5,,2018-04-20 07:18:47,2021-03-26 01:40:36
4357edc7-98ff-42c5-92bf-aa78e27bd148,+12233449093,ACT16643524,Jessica,Williams,jessica.williams254@gmail.com,1974-11-03,NJ,POSTPAID_PRO,2024-02-09 21:47:02,tablet,827467914258516,3G,1,2020-09-01 20:01:54,,,voucher,362.89,679,2,,2020-04-04 16:32:44,2021-11-15 12:59:26
490d8318-e5e5-4dc8-b737-2dcc7693a52d,+18717624766,ACT45137792,Mary,Jones,mary.jones189@gmail.com,1950-09-11,NY,BUSINESS_50,2022-02-20 19:07:25,smartphone,655639729820978,LTE,0,2020-04-11 20:15:34,2024-08-08 02:15:01,device_upgrade,credit_card,164.16,415,6,,2019-04-28 05:55:25,2022-04-08 13:06:50
b0cc1207-6a61-43eb-a63a-0f8653c78297,+12772516261,ACT80909058,Susan,Rodriguez,susan.rodriguez322@gmail.com,1978-02-09,OH,BUSINESS_50,2021-03-24 19:24:41,hotspot,,4G,0,2020-08-07 17:26:03,2024-06-12 21:15:06,,voucher,271.13,575,1,,2019-04-29 18:41:48,2021-07-03 16:13:01
40a2bdea-3a5c-4edb-9add-629887191eb4,+13845462216,ACT25311999,Jennifer,Johnson,jennifer.johnson151@gmail.com,1992-12-10,NC,BUSINESS_50,2023-09-12 10:14:52,smartwatch,,5G,1,2023-05-05 22:08:34,,,debit_card,51.1,560,2,sprint,2018-09-27 13:12:41,2024-05-01 16:11:41
f600d159-ef2b-432c-a8c7-ffbdc714e5fb,+12926833902,ACT86654517,Mary,Rodriguez,mary.rodriguez363@gmail.com,1989-06-05,IL,PREPAID_BASIC,2024-07-25 23:38:33,smartwatch,,5G,1,2021-08-29 17:01:03,,,bank_transfer,291.03,621,4,,2021-07-31 22:43:13,2023-01-26 00:24:22
cd9a6919-509c-488b-b032-09fe0f6b77ff,+12005938931,ACT32796144,Michael,Thomas,michael.thomas346@gmail.com,1970-07-28,AZ,PREPAID_UNLIMITED,2023-08-28 13:39:33,smartphone,856703653159375,5G_NSA,0,2019-03-05 00:56:10,2024-09-07 06:16:01,price_sensitivity,check,91.02,778,3,boost,2018-06-19 05:34:18,2019-05-01 13:44:51
1e1a9fb4-857f-4b8b-9e10-0f9443b5f996,+14503962681,ACT70183654,Susan,Rodriguez,susan.rodriguez978@gmail.com,1988-09-25,AZ,BUSINESS_UNLIMITED,2022-04-06 04:53:27,smartwatch,,5G_NSA,1,2020-11-10 01:08:02,,,check,143.53,834,2,tmobile,2018-12-09 22:33:51,2024-08-04 02:39:53
9c30e956-c302-44ee-95c6-9abd63c1f26e,+17326765387,ACT14291923,John,Thomas,john.thomas97@gmail.com,1961-01-24,NC,BUSINESS_50,2024-07-04 08:51:30,hotspot,,5G,1,2020-01-11 14:15:53,,,check,229.67,530,1,,2018-09-09 08:35:45,2023-08-04 16:34:32
3aac240c-7c9d-4f03-85c7-98b45d62bd2f,+16625234420,ACT59221341,Karen,Jones,karen.jones301@gmail.com,1952-03-25,IL,POSTPAID_PRO,2024-07-27 18:05:05,smartphone,718225824202611,3G,1,2020-06-17 09:05:14,,,cash,414.22,,5,,2018-12-13 14:18:05,2022-04-21 06:06:32
df61c35b-e4c2-45aa-92ba-789f48c0b8ac,+15297561557,ACT49694740,James,Davis,james.davis952@gmail.com,1951-12-22,CO,FAMILY_PLAN,2024-06-09 01:21:19,hotspot,,5G_NSA,1,2023-05-10 07:45:02,,,check,201.21,640,6,boost,2022-11-16 12:00:37,2024-02-28 20:56:16
93467ff9-2b31-40c8-9d58-dcf703103fc4,+18892760113,ACT31136199,Karen,Gonzalez,karen.gonzalez308@gmail.com,1984-01-24,VA,POSTPAID_STARTER,2022-10-03 20:40:51,feature_phone,132322363022831,4G,1,2022-05-06 18:47:23,,,check,65.26,367,6,cricket,2022-04-20 21:05:06,2022-12-26 16:31:06
93467ff9-2b31-40c8-9d58-dcf703103fc4,+18892760113,ACT31136199,KAREN,Gonzalez,karen.gonzalez308@gmail.com,1984-01-24,VA,POSTPAID_STARTER,2022-10-03 20:40:51,feature_phone,132322363022831,4G,1,2022-05-06 18:47:23,,,check,65.26,367,6,cricket,2022-04-20 21:05:06,2022-12-26 16:31:06
f93446ed-e8bf-4442-b6e2-6c04acf2fc24,+12489396581,ACT20254402,Charles,Taylor,charles.taylor975@gmail.com,1964-04-24,AZ,POSTPAID_ELITE,2020-11-05 07:41:12,smartwatch,,LTE,1,2020-01-03 07:07:45,,,bank_transfer,73.75,525,6,,2018-01-28 07:46:21,2021-12-29 12:30:33
880a6398-fb1e-49e9-ae47-a8f89092299a,+17506207112,ACT72361614,Jennifer,Gonzalez,jennifer.gonzalez116@gmail.com,1986-09-17,VA,FAMILY_PLAN,2020-04-07 10:30:11,smartwatch,,4G,1,2019-09-14 16:54:21,,,cash,333.47,776,1,,2019-06-26 23:19:19,2024-09-08 13:59:27
b533057f-0a1d-4200-9a70-ee15833efd3b,+13676462267,ACT44414249,Patricia,Martinez,patricia.martinez730@gmail.com,1957-09-16,CA,POSTPAID_PRO,2024-12-12 01:52:26,smartphone,696134123309843,3G,1,2020-06-24 06:40:57,,,auto_pay,369.2,685,4,,2019-11-30 04:00:55,2021-12-31 01:12:25
d95c2bf2-7e0a-497f-a9d8-30bf7ae1c95b,+13611982475,ACT78856002,Patricia,Anderson,patricia.anderson30@gmail.com,,MA,FAMILY_PLAN,2024-11-09 11:30:29,hotspot,,5G,0,2022-05-10 09:11:10,2024-11-29 03:47:14,unknown,credit_card,433.02,633,5,,2018-08-20 16:05:39,2023-12-09 07:11:21
5420a367-7c36-422b-b310-1690520a295e,+19838334461,ACT84164670,Mary,Johnson,mary.johnson567@gmail.com,1977-08-24,OH,POSTPAID_ELITE,2023-08-06 19:55:33,hotspot,,5G,1,2019-08-02 11:43:49,,,cash,441.26,819,2,porting_unknown,2019-03-29 08:17:34,2023-01-13 20:14:31
cff86678-fe6d-4d32-973c-75c606488a79,+14130378891,ACT75536153,Jessica,Lopez,jessica.lopez920@gmail.com,,AZ,POSTPAID_STARTER,2021-11-06 21:44:55,feature_phone,660428812270089,5G_NSA,0,2020-09-20 02:28:04,2024-06-23 11:40:42,price_sensitivity,voucher,98.76,401,3,cricket,2020-06-01 22:17:03,2021-05-16 16:27:48
94c3ce78-5df7-4904-8439-1eb5ab524ea5,+16474813983,ACT15802907,Michael,Rodriguez,michael.rodriguez593@gmail.com,1997-04-24,NJ,POSTPAID_STARTER,2024-08-08 06:55:07,tablet,925570920330661,5G_NSA,1,2023-07-05 16:17:13,,,cash,148.29,692,3,,2019-11-16 08:45:16,2023-07-18 06:33:08
75efd47c-1c9d-4a39-ad58-1f68a8eb20e7,+13573879622,ACT62956060,Barbara,Rodriguez,barbara.rodriguez50@gmail.com,1956-07-11,MI,PREPAID_BASIC,2020-05-28 01:31:32,tablet,148659680206547,5G_NSA,0,2019-01-20 16:12:02,2021-03-01 19:47:47,unknown,auto_pay,385.48,792,6,,2018-05-03 19:01:28,2020-05-26 11:39:57
211deab4-2722-4ad1-b72f-ad3bca960f5e,+18741398483,ACT88388255,Jennifer,Lopez,jennifer.lopez29@gmail.com,1985-11-09,MI,POSTPAID_PRO,2022-06-28 04:54:30,tablet,793504899030659,5G_NSA,0,2020-01-23 18:49:21,2023-01-21 10:02:26,,bank_transfer,181.16,567,1,boost,2019-10-18 18:01:14,2022-12-01 07:21:32
70932a5f-a69d-483d-aae2-ed8be3bf7b04,+17920517187,ACT60348157,Joseph,Wilson,joseph.wilson215@gmail.com,1985-06-11,TX,PREPAID_UNLIMITED,2024-11-07 17:28:08,feature_phone,644673396014803,5G_NSA,1,2022-08-21 20:20:20,,,credit_card,428.94,490,3,,2020-03-04 22:22:33,2023-01-14 16:12:48
72928446-8340-4aa3-a4fb-ae3277cd8a6e,+16577511856,ACT99630691,Barbara,Rodriguez,barbara.rodriguez168@gmail.com,1986-10-08,NJ,POSTPAID_PRO,2023-03-14 10:28:44,smartwatch,,WiFi_calling,1,2019-08-22 21:13:12,,,voucher,119.72,387,5,,2018-09-10 23:17:06,2024-05-04 01:41:15
a2d5ad1c-e1a4-4784-bdb5-eaf83fbcb353,+13798679855,ACT27201582,Lisa,Lopez,lisa.lopez975@gmail.com,1991-06-04,TX,BUSINESS_50,2022-08-15 22:43:43,tablet,288959221151862,WiFi_calling,1,2022-05-15 13:03:04,,,check,327.39,396,6,,2018-02-08 13:34:38,2024-01-30 15:26:58
4c7ee18e-ce5b-490b-9ae0-9378aa5cddcb,+16334873638,ACT16388970,John,Lopez,john.lopez846@gmail.com,2001-08-19,NY,PREPAID_BASIC,2023-07-25 21:54:04,tablet,845553642234804,LTE,1,2020-03-30 19:38:37,,,cash,35.54,445,4,att,2020-02-22 19:50:54,2020-05-27 04:31:58
e756659a-8a22-4fbd-8fc5-d623570e3327,+18339256435,ACT29133457,Susan,Hernandez,susan.hernandez231@gmail.com,2000-12-16,WA,POSTPAID_STARTER,2024-10-28 16:26:23,tablet,133438083557646,3G,1,2020-10-16 23:57:17,,,check,151.02,735,4,,2020-02-14 15:35:10,2023-02-25 08:31:58
110d361a-72fd-469d-a6e8-4da9c5e0261d,+14912054020,ACT13520500,Sarah,Anderson,sarah.anderson573@gmail.com,1989-04-01,GA,BUSINESS_50,2024-10-23 16:53:04,smartwatch,,3G,1,2019-11-09 18:38:51,,,check,23.83,333,5,,2019-10-16 10:05:17,2024-09-01 22:27:34
71aa6e45-7a68-48a1-b320-7ebbbca26b74,+15526775142,ACT46716981,Karen,Hernandez,karen.hernandez712@gmail.com,1970-09-16,WA,FAMILY_PLAN,2021-09-05 19:24:28,smartwatch,,LTE,1,2020-05-22 15:21:58,,,voucher,373.74,801,3,boost,2018-04-26 18:44:07,2021-10-26 01:35:15
eacfdb8a-fdc6-4857-92fa-e28943a03cf4,+17686463427,ACT77418977,Jennifer,Martinez,jennifer.martinez648@gmail.com,1973-10-03,CA,FAMILY_PLAN,2021-09-19 07:24:59,smartwatch,,5G_NSA,1,2020-05-27 05:55:50,,,auto_pay,124.13,,2,,2019-04-13 11:30:43,2022-07-01 08:57:57
12363d09-943d-43ed-a2be-765c753c883f,+18272103057,ACT66396228,Robert,Taylor,robert.taylor11@gmail.com,1972-10-27,MA,FAMILY_PLAN,2021-02-24 10:05:09,hotspot,,5G_NSA,1,2020-08-30 23:29:44,,,credit_card,246.02,465,1,,2019-10-06 18:13:03,2023-02-02 18:05:57
29a56499-3603-4607-b224-22a75bef0178,+17740831475,ACT89944248,Charles,Garcia,charles.garcia74@gmail.com,1968-04-17,NY,BUSINESS_50,2021-06-16 14:43:43,hotspot,,WiFi_calling,1,2019-04-26 03:34:01,,,bank_transfer,107.25,778,1,att,2018-07-14 09:58:23,2022-09-30 13:37:20
568450df-29a5-41d7-89ee-f0a6ed6d4b91,+16515557579,ACT88430163,John,Miller,,2000-10-19,NC,POSTPAID_PRO,2021-12-17 14:00:41,feature_phone,505848818224250,5G_NSA,1,2021-12-01 19:48:13,,,auto_pay,121.02,423,1,,2020-08-02 08:35:39,2024-08-15 03:30:14
568450df-29a5-41d7-89ee-f0a6ed6d4b91,+16515557579,ACT88430163,JOHN,Miller,,2000-10-19,NC,POSTPAID_PRO,2021-12-17 14:00:41,feature_phone,505848818224250,5G_NSA,1,2021-12-01 19:48:13,,,auto_pay,121.02,423,1,,2020-08-02 08:35:39,2024-08-15 03:30:14
e271e542-341a-4b05-bd15-c2cf0b3ea27e,+14823804717,ACT25487189,Robert,Jones,robert.jones414@gmail.com,,NJ,BUSINESS_UNLIMITED,2023-04-20 22:38:35,smartwatch,,3G,1,2021-12-26 17:36:21,,,voucher,26.11,349,5,cricket,2020-02-08 09:05:26,2024-04-28 13:56:04
3498b498-2b5f-48e7-99e5-b4464418207f,+16498751364,ACT71067743,Lisa,Thomas,lisa.thomas368@gmail.com,1990-11-05,NJ,POSTPAID_PRO,2021-10-20 22:12:32,feature_phone,151258975612168,WiFi_calling,1,2019-11-12 07:39:32,,,voucher,26.8,380,6,,2018-10-24 18:51:50,2021-02-18 17:31:06
